station_name,latitude,longitude,month,day_of_week,holiday,time_type,malfunction_cause,malfunction_cause_group,rain_bins,wind_bins,temp_bins,duration_minutes
Nijmegen,51.843612670898,5.852222442626902,January,Saturday,nonholiday,off-peak,person on the railway track,external,medium,high,chilly,26
Nijmegen Dukenburg,51.824165344238004,5.7955555915833,January,Saturday,nonholiday,off-peak,person on the railway track,external,medium,high,chilly,26
Wijchen,51.811668395996,5.7308335304260005,January,Saturday,nonholiday,off-peak,person on the railway track,external,medium,high,chilly,26
Nijmegen Goffert,51.8273,5.822722,January,Saturday,nonholiday,off-peak,person on the railway track,external,medium,high,chilly,26
Breda,51.595554351807,4.7800002098083,January,Sunday,nonholiday,off-peak,signal and level crossing failure,infrastructure,low,low,freezing,20
Etten-Leur,51.57500076294001,4.6358332633972,January,Sunday,nonholiday,off-peak,signal and level crossing failure,infrastructure,low,low,freezing,20
Roosendaal,51.540279388428004,4.4583334922791,January,Sunday,nonholiday,off-peak,signal and level crossing failure,infrastructure,low,low,freezing,20
Breda,51.595554351807,4.7800002098083,January,Sunday,nonholiday,off-peak,signal and level crossing failure,infrastructure,low,low,freezing,177
Etten-Leur,51.57500076294001,4.6358332633972,January,Sunday,nonholiday,off-peak,signal and level crossing failure,infrastructure,low,low,freezing,177
Roosendaal,51.540279388428004,4.4583334922791,January,Sunday,nonholiday,off-peak,signal and level crossing failure,infrastructure,low,low,freezing,177
Arnhem Centraal,51.985000610352,5.899166584014901,January,Sunday,nonholiday,off-peak,railway problems abroad,logistical,low,low,freezing,32
Arnhem Velperpoort,51.985279083252,5.9194445610046,January,Sunday,nonholiday,off-peak,railway problems abroad,logistical,low,low,freezing,32
Duiven,51.943332672119,6.0147223472595,January,Sunday,nonholiday,off-peak,railway problems abroad,logistical,low,low,freezing,32
Emmerich,51.834283,6.255718,January,Sunday,nonholiday,off-peak,railway problems abroad,logistical,low,low,freezing,32
Zevenaar,51.923053741455,6.071944236755401,January,Sunday,nonholiday,off-peak,railway problems abroad,logistical,low,low,freezing,32
Westervoort,51.96286,5.9695,January,Sunday,nonholiday,off-peak,railway problems abroad,logistical,low,low,freezing,32
Diemen Zuid,52.330276489258004,4.9558334350586,January,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,low,freezing,84
Weesp,52.3127784729,5.043055534362799,January,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,low,freezing,84
Boxtel,51.58433,5.31912,January,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,low,freezing,205
Oisterwijk,51.582221984863004,5.1941666603088,January,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,low,freezing,205
Tilburg,51.560554504395,5.0836110115050985,January,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,low,freezing,205
Arnhem Centraal,51.985000610352,5.899166584014901,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,129
Arnhem Zuid,51.955001831055,5.8519444465637,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,129
Elst,51.916942596435,5.8550000190735,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,129
Nijmegen,51.843612670898,5.852222442626902,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,129
Nijmegen Lent,51.863154,5.859625,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,129
Arnhem Centraal,51.985000610352,5.899166584014901,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,105
Arnhem Zuid,51.955001831055,5.8519444465637,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,105
Elst,51.916942596435,5.8550000190735,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,105
Nijmegen,51.843612670898,5.852222442626902,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,58
Nijmegen Dukenburg,51.824165344238004,5.7955555915833,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,58
Wijchen,51.811668395996,5.7308335304260005,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,58
Nijmegen Goffert,51.8273,5.822722,January,Sunday,nonholiday,off-peak,points failure,infrastructure,low,low,freezing,58
Bodegraven,52.081390380859006,4.7461109161377,January,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,low,freezing,193
Woerden,52.084999084473,4.8936109542847,January,Sunday,nonholiday,off-peak,person hit by a train,accidents,low,low,freezing,193
Zwolle,52.50472259521499,6.0919442176819,January,Sunday,nonholiday,off-peak,an emergency call,external,low,low,freezing,143
Breda,51.595554351807,4.7800002098083,January,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,low,freezing,115
Rotterdam Centraal,51.92499923705999,4.468888759613,January,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,low,freezing,115
Lelystad Centrum,52.507778167725,5.4727778434753,January,Sunday,nonholiday,off-peak,collision,accidents,low,low,freezing,17
Dronten,52.5344,5.72089,January,Sunday,nonholiday,off-peak,collision,accidents,low,low,freezing,17
Den Helder,52.955276489258004,4.7611112594605,January,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,low,freezing,18
Den Helder Zuid,52.93249893188501,4.7641668319702,January,Sunday,nonholiday,off-peak,broken down train,rolling stock,low,low,freezing,18
Delft,52.00666809082,4.3563890457153,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Delft Campus,51.990833282471,4.3647222518921,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
De Vink,52.147220611571996,4.4563889503479,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Den Haag HS,52.069721221924,4.3225002288818,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Den Haag Centraal,52.080276489258004,4.3249998092651,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Den Haag Mariahoeve,52.090557098389,4.3694443702698,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Den Haag Moerwijk,52.053890228271,4.3086109161377,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Hoofddorp,52.293334960938,4.700555324554402,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Den Haag Laan v NOI,52.07860946655301,4.3427777290344,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Leiden Centraal,52.166110992432,4.4816665649414,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Nieuw Vennep,52.258888244629,4.6455554962158,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Rijswijk,52.039722442627,4.3191666603088,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Rotterdam Centraal,51.92499923705999,4.468888759613,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Schiedam Centrum,51.921243812803,4.4089937210083,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Voorschoten,52.1252784729,4.432499885559099,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Sassenheim,52.21527800000001,4.517222,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Amsterdam Centraal,52.378887176514,4.9002776145935,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,52
Amsterdam Lelylaan,52.357776641846,4.8338890075684,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,52
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,52
Schiphol Airport,52.30944442749001,4.7619442939758,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,52
Amsterdam Zuid,52.338889,4.872356,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,40
Bussum Zuid,52.26583480835,5.163055419921902,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,40
Diemen Zuid,52.330276489258004,4.9558334350586,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,40
Duivendrecht,52.323333740234006,4.9363889694214,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,40
Hilversum,52.225833892821996,5.1819443702698,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,40
Naarden-Bussum,52.280277252196996,5.156944274902299,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,40
Amsterdam RAI,52.337223052979,4.8902778625488,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,40
Schiphol Airport,52.30944442749001,4.7619442939758,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,40
Weesp,52.3127784729,5.043055534362799,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,40
Hilversum Media Park,52.238056182861,5.1738886833191,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,40
Amsterdam Centraal,52.378887176514,4.9002776145935,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,33
Amsterdam Lelylaan,52.357776641846,4.8338890075684,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,33
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,33
Rotterdam Centraal,51.92499923705999,4.468888759613,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,33
Schiphol Airport,52.30944442749001,4.7619442939758,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,33
Rotterdam Centraal,51.92499923705999,4.468888759613,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,33
Schiphol Airport,52.30944442749001,4.7619442939758,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,33
Houten,52.03402,5.16821,January,Monday,nonholiday,peak,stranded train,rolling stock,medium,high,freezing,121
Houten Castellum,52.01701,5.17949,January,Monday,nonholiday,peak,stranded train,rolling stock,medium,high,freezing,121
Utrecht Centraal,52.088890075684006,5.1102776527405,January,Monday,nonholiday,peak,stranded train,rolling stock,medium,high,freezing,121
Utrecht Lunetten,52.06555557250999,5.144166469574,January,Monday,nonholiday,peak,stranded train,rolling stock,medium,high,freezing,121
Utrecht Vaartsche Rijn,52.078889,5.121667,January,Monday,nonholiday,peak,stranded train,rolling stock,medium,high,freezing,121
Echt,51.100555419921996,5.8788890838623,January,Monday,nonholiday,peak,broken down train,rolling stock,medium,high,freezing,177
Roermond,51.193054199219,5.9941668510437,January,Monday,nonholiday,peak,broken down train,rolling stock,medium,high,freezing,177
Susteren,51.061389923096,5.8630557060242,January,Monday,nonholiday,peak,broken down train,rolling stock,medium,high,freezing,177
Sittard,51.001667022705,5.8586111068726,January,Monday,nonholiday,peak,broken down train,rolling stock,medium,high,freezing,177
Weert,51.248611450195,5.703610897064201,January,Monday,nonholiday,peak,broken down train,rolling stock,medium,high,freezing,177
Breda,51.595554351807,4.7800002098083,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,11
Rotterdam Centraal,51.92499923705999,4.468888759613,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,11
Roermond,51.193054199219,5.9941668510437,January,Monday,nonholiday,off-peak,disruption elsewhere,logistical,medium,high,freezing,26
Reuver,51.283219166529996,6.0789585113525,January,Monday,nonholiday,off-peak,disruption elsewhere,logistical,medium,high,freezing,26
Swalmen,51.23582,6.03228,January,Monday,nonholiday,off-peak,disruption elsewhere,logistical,medium,high,freezing,26
Tegelen,51.33894,6.142530000000002,January,Monday,nonholiday,off-peak,disruption elsewhere,logistical,medium,high,freezing,26
Venlo,51.36360931396499,6.1727776527405,January,Monday,nonholiday,off-peak,disruption elsewhere,logistical,medium,high,freezing,26
Amsterdam Centraal,52.378887176514,4.9002776145935,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,216
Amsterdam Lelylaan,52.357776641846,4.8338890075684,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,216
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,216
Breda,51.595554351807,4.7800002098083,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,216
Rotterdam Centraal,51.92499923705999,4.468888759613,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,216
Schiphol Airport,52.30944442749001,4.7619442939758,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,216
Amsterdam Centraal,52.378887176514,4.9002776145935,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Amsterdam Lelylaan,52.357776641846,4.8338890075684,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Amsterdam Sloterdijk,52.388889312744,4.8377776145935,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Rotterdam Centraal,51.92499923705999,4.468888759613,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Schiphol Airport,52.30944442749001,4.7619442939758,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,16
Tegelen,51.33894,6.142530000000002,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,75
Venlo,51.36360931396499,6.1727776527405,January,Monday,nonholiday,off-peak,broken down train,rolling stock,medium,high,freezing,75
Leeuwarden,53.195835113525,5.7922220230103,January,Tuesday,nonholiday,off-peak,tree on the track,external,high,high,freezing,70
Mantgum,53.1296368,5.7131996,January,Tuesday,nonholiday,off-peak,tree on the track,external,high,high,freezing,70
Sneek,53.0328688,5.6523969,January,Tuesday,nonholiday,off-peak,tree on the track,external,high,high,freezing,70
